sample_id,source_stage,original_image_name,original_split,final_image_name,final_split,has_target,target_color,target_type,background_type,negative_type,bbox_x,bbox_y,bbox_w,bbox_h,bbox_px_size,rotation_deg,perspective_level,blur_type,blur_level,motion_blur_length,motion_blur_angle,lighting_type,lighting_level,shadow_level,glare_level,exposure_level,color_shift_level,notes,image_hash,label_hash
stage4_004847,stage4,stage4v2_005024.jpg,train,stage4_004847.jpg,train,1,blue,square,grass,none,253,137,207,206,207,22.650,0.02451,none,none,0,0,shadow,medium,medium,none,normal,none,size_bucket=medium;augmentation=shadow,cc5817d41aad0d598b246c773d5d6f0c2d2dfb656f7a3defb873ff8b956365c4,364008dfefb9e38b9b3fe9e5ec8ee615a4ea3728f7f92f6c1df3deb493d848d9
stage2_006598,stage2,stage2v2_010308.jpg,train,stage2_006598.jpg,train,1,red,square,soil,none,263,23,148,151,151,-7.905,0.02077,none,none,0,0,none,normal,none,none,none,none,size_bucket=large;augmentation=clean,f22e05a143af4dce4e8218b2e0a157e59dd3d774038e6460845234f219ebbf3b,a57452c8a10bbe035e9bfccd8b71e2750b432a782be11f8de95db014927eb95b
stage2_006599,stage2,stage2v2_012613.jpg,train,stage2_006599.jpg,train,1,blue,square,dry_grass,none,370,461,147,149,149,5.206,0.02760,none,none,0,0,none,mild,none,none,none,none,size_bucket=medium;augmentation=mild_light,de435d7de5910e0750752b67e966045e0d434b39d2dbf259f188487dc8fa93fd,310a2c9a0927074279c118fcd2487d754a10b6a3545542b415c4e1aae4a57453
stage2_006600,stage2,stage2v2_001242.jpg,train,stage2_006600.jpg,val,1,blue,square,field_mixed,none,74,427,79,79,79,10.436,0.00940,none,none,0,0,none,normal,none,none,none,none,size_bucket=small;augmentation=clean,52e24e3c9ca296c0ebad213302badfc610c2268242a8cef5315246004548ba1c,9141134779e024018090ba82759f2b73f8fc7dd3fca1b2ca5dc0618bc5533804
stage4_004848,stage4,stage4v2_005922.jpg,val,stage4_004848.jpg,train,1,blue,square,field_mixed,none,162,437,154,154,154,1.971,0.01056,none,none,0,0,shadow,medium,medium,none,normal,none,size_bucket=medium;augmentation=shadow,643b51d375f89e34ca50ad58b96caa083efd64e4b7c71e12a1a626bbbd3f646b,692fd6fc18d20a2014fc2b6ecf4c42d8f2284aa3de9768eb86151a73c714535d
stage2_006601,stage2,stage2v2_007943.jpg,train,stage2_006601.jpg,train,1,blue,square,grass,none,105,433,96,99,99,-12.078,0.01868,none,none,0,0,none,normal,none,none,none,none,size_bucket=small;augmentation=clean,1b2929add4092299ea3d9fc2bc66d54ee84f3cfc403211b7a206e86371dc28f8,e8b4d60dc7c13b276770fefddfc5525983f62688b0fd090a3a7409daa3d81ba2
stage2_006602,stage2,stage2v2_012185.jpg,train,stage2_006602.jpg,train,1,red,square,field_mixed,none,162,266,28,28,28,0.619,0.00185,none,none,0,0,none,mild,none,none,none,none,size_bucket=very_small;augmentation=mild_light,1a6cd3a07796a0842d21fe2b020fff4a864d0aada6f64cbf83b597be7130e3a5,3c00e289c31261ed7f46025546c223435bfd10165203ada7022098ce2c271b39
stage3_004110,stage3,stage3v2_001819.jpg,train,stage3_004110.jpg,train,0,none,background,field_mixed,none,0,0,0,0,0,0.000,0.00000,none,none,0,0.000,none,normal,none,none,none,none,size_bucket=none;augmentation=clean,cfc416e2e6ddecfe11ef9ea132d80e788755148f244c0f38f0d9985b549686d2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stage2_006603,stage2,stage2v2_015035.jpg,val,stage2_006603.jpg,train,1,red,square,field_mixed,none,380,449,134,138,138,10.542,0.02617,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium;augmentation=clean,71d578b0197d43ae028eab21a81729a967a0c75d6195e13ca336d0f8e7bc8f4a,00ffba35aacbf70aa6c3d73d48ca32a880094a4bfa980c680e31c58fef6ab7c7
stage3_004111,stage3,stage3v2_001439.jpg,train,stage3_004111.jpg,train,1,red,square,field_mixed,none,269,213,87,87,87,5.252,0.01532,none,none,0,0.000,none,normal,none,none,none,none,size_bucket=medium;augmentation=clean,5dc4285d4fbb6efb9c5d256fe6b26b75e2e7eda4e6d7e46f12410a61da3e3153,dc2b155ea2584384cf071a3c193f3f3fadc0640a8a6af37e1388dd098c5653cf
stage2_006604,stage2,stage2v2_011914.jpg,train,stage2_006604.jpg,train,1,red,square,field_mixed,none,336,325,114,115,115,10.013,0.02386,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium;augmentation=clean,3e730f3d0493b8197cd081c5382b6a39c9be77faf44bd05c48ce875dd084d6b6,604158d4e142eb25ad33877161e041764f21f0e0ba27241106aa378f904cf604
stage2_006605,stage2,stage2v2_005058.jpg,train,stage2_006605.jpg,train,1,red,square,field_mixed,none,560,414,49,49,49,0.325,0.02149,none,none,0,0,none,normal,none,none,none,none,size_bucket=small;augmentation=clean,5f89efe3b4912a27b90c7ecd0aff345fc0ac4708d299f600281d7021ff3eb174,e0cb2a145b9ad34f6cd5ab3c2e2c5534e888919337bf0936551ce443669a1a91
stage4_004849,stage4,stage4v2_007268.jpg,train,stage4_004849.jpg,train,1,red,square,field_mixed,none,149,239,114,116,116,-8.803,0.02446,none,none,0,0,normal,normal,none,none,normal,none,size_bucket=medium;augmentation=clean,6873e514cec4b44d6424f4e5959fd47191aa4dc20bf68480fb1bdf6dfbc72c7f,ae5136b140d540b54bb4c89c139cac0adf41b30d929b1d8f20a348359fbc6b17
stage3_004112,stage3,stage3v2_005387.jpg,train,stage3_004112.jpg,train,1,blue,square,field_mixed,none,377,384,120,117,120,-0.613,0.03090,motion,medium,7,94.813,none,normal,none,none,none,none,size_bucket=medium;augmentation=medium_motion,d469d4c7787f5eaa67d016f327d8375689627dc2aeaaa6e3624c415712d91fbb,f87262ac9e75df1c7f0843f1e93d0cfe5e0656585f1dcc746bd28ec5accf1da9
stage1_001564,stage1,stage1_003603.jpg,train,stage1_001564.jpg,train,0,none,background,plain_light_gray,none,0,0,0,0,0,0.000,0.00000,none,none,0,0,none,normal,none,none,none,none,size_bucket=none,4b3f410bec5d2b3765a7a10fbf5a20f20c784db1b2d3726c350f9aa00f460b64,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stage4_004850,stage4,stage4v2_005306.jpg,train,stage4_004850.jpg,train,1,blue,square,field_mixed,none,33,323,81,85,85,-12.629,0.03030,none,none,0,0,sunny,light,none,none,mild_over,none,size_bucket=small;augmentation=sunny,5c4ad3dee4382caae96664312ee7320eb850aac74e3083bfdc4a260d40b69fe8,3f6c81a95dbaf3ae8ee43973120f92ddfb732b48e992ad912e3b50b3ca74d8a3
stage2_006606,stage2,stage2v2_003259.jpg,train,stage2_006606.jpg,train,1,red,square,soil,none,363,48,113,112,113,15.480,0.00518,none,none,0,0,none,mild_color,none,none,none,none,size_bucket=medium;augmentation=mild_color,30208f6f56aa5b1a782e1cb0eb4db10da950f849449da592970573962cd6d918,c53869f7811bd31f596432aa390bb71fe6cc5ff93e79fd5871430d579adf889a
stage4_004851,stage4,stage4v2_002520.jpg,train,stage4_004851.jpg,test,1,blue,square,field_mixed,none,481,68,131,132,132,9.339,0.00334,none,none,0,0,shadow,medium,medium,none,normal,none,size_bucket=medium;augmentation=shadow,83ceeb55b2b4015ff1a41f75cff738b2a686d6a1aa34943bd714b9b5f97de001,1ccd471ff5c65c4c69146910848729440ba9bf3c8b8e2337501fca1438900a7d
stage2_006607,stage2,stage2v2_009925.jpg,train,stage2_006607.jpg,train,0,none,background,field_mixed,none,0,0,0,0,0,0.000,0.00000,none,none,0,0,none,normal,none,none,none,none,size_bucket=none;augmentation=clean,e9e389481881e025cb487418049eaea4269da119e355e190d83f5e06de95dfcd,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stage2_006608,stage2,stage2v2_006405.jpg,train,stage2_006608.jpg,train,1,red,square,grass,none,394,419,171,174,174,18.333,0.02971,none,none,0,0,none,normal,none,none,none,none,size_bucket=large;augmentation=clean,f82d509e33d6427dbe0e853516711f1d07591f279d667c95bfc7dc0c5a1dbd43,a207553f90b6f67ccc91423d861d3e8eee65f73ea0ca92df13e8772428f65e5e
stage3_004113,stage3,stage3v2_006780.jpg,train,stage3_004113.jpg,train,1,red,square,field_mixed,none,237,276,92,93,93,23.382,0.00971,motion,light,9,64.430,none,normal,none,none,none,none,size_bucket=medium;augmentation=light_motion,488080a9a444f6925b0129def8368b68bfe54876b442565e1e989ee6746b5ef0,ff837e77fe8ca9807040093da0a0d1a84c0931570348d0779e2a025ad721c54b
stage3_004114,stage3,stage3v2_001163.jpg,test,stage3_004114.jpg,train,1,red,square,soil,none,24,9,68,68,68,-23.326,0.02603,none,none,0,0.000,none,normal,none,none,none,none,size_bucket=small;augmentation=clean,ff22c6b89633473f50cd3b6cb66bffff82bf1db16f6589575f4d11a906251bac,7490038f7c1743bbaf8bdfb8989feabe2f719b21fdc1ebbaaa9ad4083a80c02d
stage4_004852,stage4,stage4v2_001236.jpg,train,stage4_004852.jpg,val,1,blue,square,soil,none,331,293,119,119,119,-11.785,0.02234,none,none,0,0,normal,normal,none,none,normal,none,size_bucket=medium;augmentation=clean,a8ae5294949cb4599fbde1d99dd9e0e212cfa03b04c22cf78b53b1442c2c37d1,2570c7e49fa59ea2972d39a80f92a51a24b0504bbb691e7e2ec7c03fcfd6ccbb
stage4_004853,stage4,stage4v2_004171.jpg,train,stage4_004853.jpg,train,1,red,square,field_mixed,none,436,400,55,54,55,16.670,0.00938,none,none,0,0,normal,normal,none,none,normal,none,size_bucket=small;augmentation=clean,c3a8d92b0211f90ba1b443ac129338a6e9607e5b40f64611a127e403741ec24e,c798c81d627ddd5745bed0733cf18a3806b0620aeb6eca0843ce02f3ec4c8877
stage4_004854,stage4,stage4v2_003081.jpg,train,stage4_004854.jpg,train,1,blue,square,field_mixed,none,347,185,66,66,66,-0.074,0.00144,none,none,0,0,shadow,light,light,none,normal,none,size_bucket=small;augmentation=shadow,e336dd5a9872df50e97c6b94087fb3e831b23ba83c1e8c2a026538559c4da66d,46837cebbd8dc3e72fbfa88f05168bfd9d563daf2a97270d873b6cfc94113e18
stage2_006609,stage2,stage2v2_012290.jpg,train,stage2_006609.jpg,train,1,red,square,field_mixed,none,554,433,38,38,38,18.293,0.01383,none,none,0,0,none,mild,none,none,none,none,size_bucket=very_small;augmentation=mild_light,8a8027e93fd393493ac81eeba138a3724d25ff7af0c5cb18d7c3bfc58803a869,671f238f6e34e4c07548d7079c7602d2e5d909bc95407946cd655ec35fc48a2f
stage3_004115,stage3,stage3v2_005428.jpg,train,stage3_004115.jpg,train,1,blue,square,field_mixed,none,57,524,92,92,92,-20.797,0.00881,motion,light,5,110.065,none,normal,none,none,none,none,size_bucket=small;augmentation=light_motion,8f3f6964217bfc6c5d9cb9496aa20d883f9236072c67780973e94b736ebefdc4,f4d33053a4e7e87dd9d7c1328f57da7cd4bf53e754e2a78f153952dedd7ef12b
stage2_006610,stage2,stage2v2_004514.jpg,train,stage2_006610.jpg,train,1,blue,square,field_mixed,none,376,45,55,54,55,1.696,0.01282,none,none,0,0,none,normal,none,none,none,none,size_bucket=very_small;augmentation=clean,6eec92ec4f746e88ba1f5c92f57f7340a5f500389fcdb6e906a5d2b8f4850d34,26f4219a6991117ede5405b8404985eb61a93b8f401c47a5093941d51e9b5b2c
stage1_001565,stage1,stage1_002444.jpg,train,stage1_001565.jpg,train,1,red,square,gray_noise,none,482,42,120,121,121,7.368,0.00724,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium_large,b887b6e116b40e648ce9bbdad8f73143327c0f99691c43870d393205a9317cfb,25c4e50fadabfbe29eaa3cf514de22250a592f4aefda1857a3c502234862b1da
stage2_006611,stage2,stage2v2_003439.jpg,train,stage2_006611.jpg,val,1,red,square,field_mixed,none,485,491,106,105,106,-17.488,0.01042,none,none,0,0,none,mild_color,none,none,none,none,size_bucket=medium;augmentation=mild_color,70e6cebab10d65c9d9635c4ad5237eec25c7eccaf47aa0d59656cb73368620c8,75295abdf87705fd17deaef2a7c039e7cedfeff7222b24aa328b4f9c0f5e730e
stage1_001566,stage1,stage1_003628.jpg,train,stage1_001566.jpg,train,1,blue,square,plain_light_gray,none,124,244,103,105,105,-6.498,0.01109,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium_large,72957b70c3faba8e7f05aa8ba43f601711acc8188f523173a413b99d57c0da4b,93a55510709ece9517db3c5b4f498fe291edcf7c013c4bfa060d07a0dca2b00e
stage2_006612,stage2,stage2v2_011352.jpg,train,stage2_006612.jpg,train,1,blue,square,grass,none,349,424,76,76,76,5.802,0.01378,none,none,0,0,none,normal,none,none,none,none,size_bucket=small;augmentation=clean,a7a9992c47a0493142fe4997329ce826a1ceda8515d22263774d8d451e229709,f17f96741e2f4b4ddb88b024b4c50026d422b0f39c50cb39b9e475f7edf710a1
stage2_006613,stage2,stage2v2_006060.jpg,train,stage2_006613.jpg,val,1,blue,square,field_mixed,none,211,224,274,275,275,12.412,0.01827,none,none,0,0,none,normal,none,none,none,none,size_bucket=large;augmentation=clean,35001c08356a113d53825aeb4682149952421f9933974ff5bacd08567b1fa7c1,e04cb605d09fc5a27fd70c361f4ef3ea00c5792b608eb3d97f80172bbe1d729e
stage2_006614,stage2,stage2v2_015928.jpg,test,stage2_006614.jpg,train,1,blue,square,field_mixed,none,158,267,101,102,102,-4.293,0.01355,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium;augmentation=clean,2e97868c039301bb321fc3de3b892b31166a4010cd8986c78589515e8f26a864,f551f437e6b4edaf0ec2cbad01be5a451a80ed253d50cc6b32c68e2220fdab4a
stage3_004116,stage3,stage3v2_003308.jpg,train,stage3_004116.jpg,train,1,red,square,field_mixed,none,123,329,192,192,192,-14.893,0.01746,none,none,0,0.000,none,normal,none,none,none,none,size_bucket=large;augmentation=clean,58c1344472784a0bf971253b72685a2a6f29fd810fd0521612888d784ea291e2,f92cb8658f4b13b132af316b007bd9d6d3cf268b69d6133191a60910055d871e
stage4_004855,stage4,stage4v2_001826.jpg,train,stage4_004855.jpg,train,1,red,square,field_mixed,none,357,164,96,95,96,15.246,0.02324,none,none,0,0,sunny,medium,none,none,mild_over,none,size_bucket=medium;augmentation=sunny,6aa5f9ecab306a1d715697380ff295605c0fc41c14124cd3521a7ae9901cf8da,b12226ac07a4fd19e9bd1ae878ea8dfac8f758d5699a6849c740542d00075014
stage3_004117,stage3,stage3v2_007522.jpg,train,stage3_004117.jpg,train,1,blue,square,grass,none,334,323,254,254,254,-12.209,0.00018,none,none,0,0.000,none,normal,none,none,none,none,size_bucket=large;augmentation=clean,2d54b7b64c5d0bf48b6f3b4b36c671a3cf4795733969ed48e6ec3e98fc7a5fd0,025b22f9ef982535ad76b99eac37505940cdab657ca4f21aab59444829bafe89
stage4_004856,stage4,stage4v2_005087.jpg,train,stage4_004856.jpg,val,0,none,negative,field_mixed,blue_tarp_strip,0,0,0,0,0,0.000,0.00000,none,none,0,0,shadow,medium,medium,none,normal,none,size_bucket=none;augmentation=shadow;negative=blue_tarp_strip,319e2f25e5f29f81efb69a1715101bd6f83ece4588444ec67c947b5ca6d6c52c,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stage2_006615,stage2,stage2v2_007052.jpg,train,stage2_006615.jpg,test,1,red,square,field_mixed,none,58,419,116,121,121,-6.099,0.01995,none,none,0,0,none,mild,none,none,none,none,size_bucket=medium;augmentation=mild_light,065f7ef2653e8438d3c11681f4074984594df64fed8a06c810de690c927490d6,fd72b1d8174b4bcd421a183641529b2cf57f82a40d14ee36d98c3ce7a08f473a
stage2_006616,stage2,stage2v2_015044.jpg,train,stage2_006616.jpg,train,1,red,square,field_mixed,none,507,437,102,102,102,22.133,0.02133,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium;augmentation=clean,b48a7e0b0679aa0e3082eafc6351b95db050d0fe429f7d7e6c930a412deaa3ac,6fd8596f1468153c9c6362efafc06ab2b3bebef9c9818cd4d424b95b57f3d3d8
stage2_006617,stage2,stage2v2_004080.jpg,train,stage2_006617.jpg,test,1,red,square,field_mixed,none,128,60,129,127,129,-5.215,0.02099,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium;augmentation=clean,6440bfb9b6616d4ea114eec48674d89b86ca0093322d82af8c3e1f037198eb39,7e9f55b7527559561c73a039cecbcfcf6be8e9da14b28259c8595caa558a8440
stage3_004118,stage3,stage3v2_008963.jpg,train,stage3_004118.jpg,train,1,red,square,soil,none,142,137,86,88,88,3.233,0.01590,none,none,0,0.000,none,normal,none,none,none,none,size_bucket=medium;augmentation=clean,f287047dbea9d679cdf52539d5575fe4526d6ca04a0f5757aa4c4b10b8df2e1d,fc014ad3f07fb1577e29d84dab5faa2700d5c44ee5c087fdb77844a6aeac9dcb
stage2_006618,stage2,stage2v2_011740.jpg,val,stage2_006618.jpg,train,1,red,square,field_mixed,none,75,435,124,125,125,23.661,0.00670,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium;augmentation=clean,252639d7593414bdfa138a0d1398c385eefd9c34a1e5cae97d4159c6212c8616,2c0462fc036efcdd770becad2651eda403b88e721fad21a4c2673cc7d41f32eb
stage2_006619,stage2,stage2v2_008539.jpg,train,stage2_006619.jpg,train,1,blue,square,field_mixed,none,53,363,91,92,92,19.738,0.01748,none,none,0,0,none,normal,none,none,none,none,size_bucket=small;augmentation=clean,77f0f10f0cfaae5fb86c8ed164721096c121ad2c7e5e255dea42087d7a794636,6a7b7301892e57b8f05f315ec135ee243ac3ca6e6fbf1affe8ab9b5aba7c1fa8
stage4_004857,stage4,stage4v2_000516.jpg,train,stage4_004857.jpg,train,0,none,negative,soil,red_long_panel,0,0,0,0,0,0.000,0.00000,none,none,0,0,normal,normal,none,none,normal,none,size_bucket=none;augmentation=clean;negative=red_long_panel,76aa23e63684256c2179b7441b2e32d9b10735bf94cac9921445dcc8eb762ad7,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stage3_004119,stage3,stage3v2_003577.jpg,train,stage3_004119.jpg,train,1,blue,square,soil,none,443,289,166,162,166,-9.919,0.01921,motion,medium,5,32.028,none,normal,none,none,none,none,size_bucket=medium;augmentation=medium_motion,4ecffec2813e5fafed5218af2153d50924bf50bebee6a3825ce397af57c05422,adfd650a6204dfd48610fd7bc9d9d85d7aa19214b539625f42cbce8515d9e9eb
stage4_004858,stage4,stage4v2_008907.jpg,train,stage4_004858.jpg,train,1,red,square,field_mixed,none,207,468,34,34,34,-19.581,0.01280,none,none,0,0,normal,normal,none,none,normal,none,size_bucket=very_small;augmentation=clean,7d1ad03e9ccc86cb9a20fc28cb5c042e2ed85cc7c402a0390e457d61682e594b,58389b61b1062dc53d1e1432d804d0f75d1b5927c516d846a06419685bcb7be5
stage4_004859,stage4,stage4v2_011875.jpg,train,stage4_004859.jpg,train,1,blue,square,field_mixed,none,384,218,221,222,222,-8.264,0.00502,motion,light,0,0,blur_light,medium,medium,none,normal,none,size_bucket=large;augmentation=blur_light,887b93a0fd359727de421a351c76f547c022c2088a007d3b919006edecc220dc,776b749de69fe9d2530be7dfdcb093b38c305c13bcbe269348b3756288ccace6
stage3_004120,stage3,stage3v2_007103.jpg,train,stage3_004120.jpg,train,1,red,square,field_mixed,none,104,106,100,100,100,-22.143,0.00194,motion,light,7,89.340,none,normal,none,none,none,none,size_bucket=medium;augmentation=light_motion,a4511611d176036e56548debf41116608d022249a510eac0d02133047cfe683b,b9c48ca8c97a0c2d4289dcd805d6612f853d0f78dc4b8b6187040fa3345ba765
stage3_004121,stage3,stage3v2_003487.jpg,train,stage3_004121.jpg,train,1,blue,square,grass,none,71,24,140,141,141,-23.636,0.00842,motion,medium,11,159.159,none,normal,none,none,none,none,size_bucket=medium;augmentation=medium_motion,278c5e56a7d2e3bc4c43195628090ea9aa4335db57708f7eaf472c55daef1042,0e594d3f29c447f915329912233c522730ccf14d3a4d9682e4f150f3b3df8e8c
stage3_004122,stage3,stage3v2_007752.jpg,test,stage3_004122.jpg,val,1,red,square,grass,none,401,89,50,50,50,23.800,0.00141,defocus,light,0,0.000,none,normal,none,none,none,none,size_bucket=small;augmentation=light_defocus,933017554e72ae599fbfa726efd21f41c3f4b0a7a7461e7e945f217e7b39acab,f3a260e7aa9dc8a9159001657c2e3f3747d72c3a24635ef7129c06eb344d02c6
stage4_004860,stage4,stage4v2_009197.jpg,test,stage4_004860.jpg,train,1,red,square,field_mixed,none,435,320,166,161,166,-13.774,0.02983,motion,light,0,0,blur_light,medium,none,none,mild_over,none,size_bucket=large;augmentation=blur_light,543ec22c615588d4a22b68d78fc90877f903a434599c22eace9f69a3a7515ae6,4bf99f49d3b5bb5380cfdf03f86899cc8481c89139925c808959a17dc65c9701
stage1_001567,stage1,stage1_002399.jpg,train,stage1_001567.jpg,test,1,red,square,gray_noise,none,512,252,34,34,34,-2.870,0.00122,none,none,0,0,none,normal,none,none,none,none,size_bucket=very_small,bf21c9e1cd8ce06b8045b6d781607c088703fff4984f4f124d88d390c85288c9,1a1cc1d8ce9e0b512aed7ddfc467a23effd3575bb2a519366a632af1aad51a8f
stage4_004861,stage4,stage4v2_009909.jpg,test,stage4_004861.jpg,val,1,red,square,field_mixed,none,446,413,117,116,117,-3.158,0.00227,none,none,0,0,shadow,medium,medium,none,normal,none,size_bucket=medium;augmentation=shadow,7073ceb836062a59d9d072ff15ae309b4506887f4a8321484ca36b03246f90cb,1112aba9a8b0ed3c62e0a69e0e01f2332fcfff100d1b56f7d9023a8470cff2a3
stage2_006620,stage2,stage2v2_009041.jpg,train,stage2_006620.jpg,train,1,blue,square,grass,none,379,363,150,150,150,17.621,0.00090,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium;augmentation=clean,8d645038e1cf1804d71c3615bd4f991ba328b5d7b1f8d64a29643fc24cd41c13,29bf186184a3bd412de8941087e05034a7411dd457a8089355971b60d227e378
stage2_006621,stage2,stage2v2_010058.jpg,train,stage2_006621.jpg,train,0,none,background,field_mixed,none,0,0,0,0,0,0.000,0.00000,none,none,0,0,none,normal,none,none,none,none,size_bucket=none;augmentation=clean,979ff1000687ac04b27d3d11a8bd8518f335ff1997969014b189ba211e2f5bd5,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stage2_006622,stage2,stage2v2_001043.jpg,train,stage2_006622.jpg,train,1,red,square,grass,none,15,360,142,142,142,19.381,0.00224,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium;augmentation=clean,bbb79bdf403c7a0d3a92cd3905f99c60a77fa4bbb744999bd064497b7c41010a,6f8b2eac59503bcc98035ffee4e8c203fb50a8a5cc1d10bd4c65a5aab0418b6e
stage4_004862,stage4,stage4v2_001906.jpg,train,stage4_004862.jpg,train,1,blue,square,grass,none,91,374,170,172,172,22.275,0.01370,motion,light,0,0,blur_light,medium,medium,none,normal,none,size_bucket=medium;augmentation=blur_light,935577fd1a2108189938e6b3c4c71111a7354394b509025a7b864aed47395218,70733cb016c9b4ea6a978f7d8be15575e10b4ca44f4d8aed9c605e0c97180a79
stage2_006623,stage2,stage2v2_000837.jpg,train,stage2_006623.jpg,train,0,none,background,soil,none,0,0,0,0,0,0.000,0.00000,none,none,0,0,none,normal,none,none,none,none,size_bucket=none;augmentation=clean,fdbc7123eaa6970b69a132e5bc449bf5712f7b3929fca415b8fee5d533320c2e,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stage3_004123,stage3,stage3v2_000874.jpg,train,stage3_004123.jpg,train,1,red,square,field_mixed,none,256,408,78,80,80,2.275,0.00310,motion,light,7,153.589,none,normal,none,none,none,none,size_bucket=medium;augmentation=light_motion,5d1dfb8c6ce6e3c018067312af3c5415314eb139e51100791d00d2e9cbe3feb3,7ba30578031b166584d9700361a5ef4538369f2d075ab9aaa84dd56b060caf9d
